"","Y_train","MSZoning","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","OverallQual","OverallCond","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","SaleType","SaleCondition","Years_S_B","Years_S_R","Years_S_G","Years_B_R","Years_B_G","Years_R_G"
"857",147000,"RL",10970,"IR1","Low","Inside","CollgCr","Norm","1Fam",6,6,"Gable","None",0,"TA","TA","CBlock","Gd","Gd","GLQ",505,"LwQ",435,0,940,"TA",1026,0,1026,1,1,0,3,"TA",5,0,"Detchd","Unf",2,576,0,0,34,"10","WD","Normal",30,30,27,0,3,-3
"858",174000,"RL",8125,"Reg","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,702,702,"Gd",702,779,1481,0,2,1,3,"TA",6,1,"Attchd","Fin",2,343,0,36,0,"3","WD","Normal",15,14,15,1,0,1
"859",152000,"RL",10400,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",7,5,"Gable","BrkFace",189,"TA","TA","CBlock","Gd","No","Unf",0,"Unf",0,1090,1090,"TA",1370,0,1370,0,2,0,3,"TA",6,1,"Attchd","RFn",2,479,0,0,0,"6","WD","Family",33,33,33,0,0,0
"860",250000,"RL",11029,"IR1","Lvl","Corner","NWAmes","PosA","1Fam",6,7,"Gable","BrkFace",220,"TA","TA","CBlock","TA","Mn","BLQ",619,"Unf",0,435,1054,"TA",1512,1142,2654,1,2,1,4,"Gd",9,1,"Attchd","Unf",2,619,0,65,0,"8","WD","Normal",38,22,38,16,0,16
"861",189950,"RL",7642,"Reg","Lvl","Corner","Crawfor","Norm","1Fam",7,8,"Gable","None",0,"Gd","TA","BrkTil","TA","No","Unf",0,"Unf",0,912,912,"Gd",912,514,1426,0,1,1,3,"Gd",7,1,"Detchd","Unf",1,216,0,240,0,"6","WD","Normal",89,9,82,80,7,73
"862",131500,"RL",11625,"Reg","Lvl","Inside","Sawyer","Norm","2fmCon",5,4,"Hip","None",0,"TA","TA","PConc","TA","Mn","BLQ",841,"Unf",0,198,1039,"Ex",1039,0,1039,1,1,1,3,"TA",6,0,"Attchd","Unf",2,504,0,0,0,"4","WD","Normal",45,45,45,0,0,0
"863",152000,"RL",9672,"Reg","Lvl","Corner","SawyerW","Norm","1Fam",6,5,"Hip","None",0,"TA","TA","PConc","Gd","No","GLQ",338,"Unf",0,702,1040,"TA",1097,0,1097,0,2,0,3,"TA",6,0,"Attchd","Unf",2,480,0,0,0,"5","WD","Normal",26,25,24,1,2,-1
"864",132500,"RL",7931,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","BLQ",1148,"Unf",0,0,1148,"TA",1148,0,1148,1,1,0,3,"TA",6,0,"Attchd","Unf",1,672,0,0,0,"7","WD","Normal",50,50,50,0,0,0
"865",250580,"FV",8640,"Reg","Lvl","Inside","Somerst","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Ex","No","Unf",0,"Unf",0,1372,1372,"Ex",1372,0,1372,0,2,0,3,"Gd",6,0,"Attchd","Fin",2,529,0,140,0,"5","New","Partial",1,0,0,1,1,0
"866",148500,"RL",8750,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","BrkFace",76,"TA","TA","CBlock","TA","No","BLQ",828,"Unf",0,174,1002,"TA",1002,0,1002,1,1,0,3,"TA",5,0,"Detchd","Unf",2,902,0,0,0,"8","WD","Normal",39,39,36,0,3,-3
"867",248900,"RL",10656,"IR1","HLS","Inside","Timber","Norm","1Fam",8,5,"Gable","Stone",274,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,1638,1638,"Ex",1646,0,1646,0,2,0,3,"Gd",6,1,"Attchd","RFn",3,870,192,80,0,"11","New","Partial",1,0,0,1,1,0
"868",129000,"RL",6970,"Reg","Lvl","Corner","Sawyer","Feedr","1Fam",4,5,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",932,"Unf",0,108,1040,"TA",1120,0,1120,1,1,1,3,"Fa",5,0,"Attchd","RFn",2,544,168,0,0,"5","WD","Normal",46,46,46,0,0,0
"869",169000,"RL",14762,"IR2","Lvl","Corner","Gilbert","Feedr","1Fam",5,6,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"Gd",1547,720,2320,0,2,0,2,"TA",7,1,"Attchd","Unf",2,672,120,144,0,"5","WD","Normal",58,56,27,2,31,-29
"870",236000,"RL",9938,"Reg","Lvl","Inside","SawyerW","Norm","1Fam",7,5,"Gable","BrkFace",246,"Gd","TA","PConc","Gd","No","GLQ",750,"Unf",0,300,1050,"Ex",1062,887,1949,1,2,1,3,"Gd",8,1,"Attchd","Fin",2,574,156,90,0,"6","WD","Normal",17,16,17,1,0,1
"871",109500,"RL",6600,"Reg","Lvl","Inside","NAmes","PosN","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,894,894,"Gd",894,0,894,0,1,0,2,"TA",5,0,"Detchd","Unf",1,308,0,0,0,"8","WD","Normal",47,47,47,0,0,0
"872",200500,"RL",8750,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",6,5,"Gable","BrkFace",116,"TA","TA","PConc","Gd","No","GLQ",505,"Unf",0,299,804,"Ex",804,878,1682,0,2,1,3,"Gd",7,0,"Attchd","RFn",2,523,0,77,0,"6","WD","Normal",12,12,12,0,0,0
"873",116000,"RL",8892,"Reg","Lvl","Corner","NAmes","Norm","1Fam",5,7,"Gable","None",0,"Gd","TA","Stone","TA","Av","Unf",0,"Unf",0,105,105,"Gd",910,0,910,0,1,0,3,"Gd",5,0,"Attchd","Unf",2,414,196,0,150,"10","WD","Normal",55,12,55,43,0,43
"874",133000,"RL",12144,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Gable","None",0,"Gd","TA","CBlock","TA","No","Rec",375,"Unf",0,457,832,"Gd",1036,0,1268,0,1,0,3,"TA",6,1,"Attchd","Unf",1,288,0,28,0,"9","WD","Normal",60,59,60,1,0,1
"875",66500,"RM",5720,"Reg","Lvl","Inside","OldTown","Artery","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,676,676,"Ex",676,455,1131,0,1,1,3,"TA",5,0,"Detchd","Unf",1,200,26,0,0,"8","WD","Abnorml",68,59,68,9,0,9
"876",303477,"FV",9000,"Reg","Lvl","Inside","Somerst","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","GLQ",64,"Unf",0,1120,1184,"Ex",1184,1418.92,2610,0,2,1,4,"Ex",11,1,"BuiltIn","Fin",2,550,208,285.82,0,"8","New","Partial",0,0,0,0,0,0
"877",132250,"RL",25286,"Reg","HLS","Inside","Mitchel","Norm","1Fam",4,5,"Gable","None",0,"TA","TA","PConc","TA","Gd","ALQ",633,"Unf",0,431,1064,"Gd",1040,0,1040,1,1,0,3,"TA",5,0,"Attchd","Unf",2,648,0,0,0,"1","WD","Normal",44,44,44,0,0,0
"878",350000,"RL",8834,"Reg","Lvl","Inside","NridgHt","Norm","1Fam",9,5,"Hip","Stone",216,"Gd","TA","PConc","Ex","No","GLQ",1170,"Unf",0,292,1462,"Ex",1462,762,2224,1,2,1,4,"Ex",10,1,"Attchd","Fin",3,738,184,0,0,"6","WD","Normal",5,4,5,1,0,1
"879",148000,"RL",11782,"IR1","Lvl","Inside","Sawyer","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","Av","ALQ",899,"Unf",0,210,1109,"TA",1155,0,1155,1,1,0,3,"Gd",6,0,"Detchd","Unf",2,576,192,0,0,"6","WD","Normal",49,15,23,34,26,8
"880",136500,"RL",7000,"IR1","Lvl","CulDSac","CollgCr","Norm","1Fam",5,8,"Gable","BrkFace",90,"Gd","Gd","CBlock","TA","No","ALQ",646,"Unf",0,218,864,"Ex",864,0,864,1,1,0,3,"TA",6,0,"Attchd","Unf",1,336,0,0,0,"7","WD","Normal",31,4,31,27,0,27
"881",157000,"RL",7024,"Reg","Lvl","Inside","Edwards","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","PConc","Ex","No","ALQ",980,"Unf",0,110,1090,"Gd",1090,0,1090,1,1,1,2,"TA",5,0,"Attchd","Fin",2,450,0,49,0,"6","WD","Normal",2,1,2,1,0,1
"882",187500,"RL",13758,"IR1","Lvl","CulDSac","Timber","Norm","1Fam",7,5,"Gable","BrkFace",117,"Gd","Gd","CBlock","Gd","Mn","LwQ",902,"Unf",0,254,1156,"Ex",1187,530,1717,0,2,1,3,"Gd",7,1,"Attchd","RFn",2,400,168,36,0,"4","WD","Normal",17,16,17,1,0,1
"883",178000,"RL",9636,"IR1","Lvl","Corner","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,808,808,"Gd",808,785,1593,0,2,1,3,"TA",7,1,"BuiltIn","RFn",2,389,342,40,0,"12","WD","Normal",17,16,16,1,1,0
"884",118500,"RL",6204,"Reg","Bnk","Inside","SWISU","Norm","1Fam",4,5,"Gable","None",0,"Gd","TA","PConc","TA","No","Unf",0,"Unf",0,795,795,"TA",954,795,2230,1,1,0,5,"TA",10,0,"Detchd","Unf",1,440,0,188,0,"3","WD","Normal",94,56,9,38,85,-47
"885",100000,"RL",7150,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Gable","BrkFace",60,"TA","TA","CBlock","TA","No","BLQ",432,"Unf",0,460,892,"TA",892,0,892,0,1,0,3,"TA",5,0,"Attchd","RFn",1,288,0,0,0,"7","WD","Normal",42,42,42,0,0,0
"886",328900,"FV",5119,"IR1","Lvl","CulDSac","Somerst","Norm","TwnhsE",9,5,"Gable","BrkFace",60,"Gd","TA","PConc","Ex","Av","GLQ",1238,"Unf",0,460,1698,"Ex",1709,0,1709,1,2,0,2,"Gd",5,1,"Attchd","Fin",2,506,97,65,0,"1","CWD","Abnorml",9,8,9,1,0,1
"887",145000,"RL",8393,"Reg","Lvl","Corner","NAmes","Norm","Duplex",5,5,"Gable","BrkFace",122,"TA","TA","CBlock","TA","No","LwQ",528,"Unf",0,1098,1626,"Ex",1712,0,1712,0,2,0,4,"TA",8,0,"Attchd","Fin",2,588,272,54,0,"6","WD","Family",47,1,1,46,46,0
"888",135500,"RL",16466,"IR1","Lvl","Inside","Edwards","Norm","1Fam",5,7,"Gable","None",0,"TA","Gd","PConc","TA","No","Unf",0,"Unf",0,816,816,"TA",872,521,1393,0,1,1,3,"TA",8,0,"Attchd","Unf",1,300,121,0,0,"4","WD","Normal",53,53,53,0,0,0
"889",268000,"RL",15865,"IR1","Lvl","Inside","NAmes","Norm","1Fam",8,6,"Flat","None",0,"Gd","Gd","PConc","TA","Gd","ALQ",351,"Rec",823,1043,2155.05,"Ex",2217,0,2217,1,2,0,4,"Gd",8,1,"Attchd","Unf",2,621,81,207,0,"10","WD","Normal",37,37,37,0,0,0
"890",149500,"RL",12160,"Reg","Lvl","Inside","NAmes","Feedr","1Fam",6,4,"Hip","BrkFace",90,"TA","TA","CBlock","TA","No","BLQ",1024,"Unf",0,481,1505,"Ex",1505,0,1505,1,1,0,2,"TA",6,1,"Attchd","RFn",2,505,0,0,0,"2","WD","Normal",56,56,56,0,0,0
"891",122900,"RL",8064,"Reg","Lvl","Corner","NAmes","Artery","1Fam",5,7,"Gable","None",0,"TA","Gd","CBlock","TA","Mn","Unf",0,"Unf",0,672,672,"Ex",672,252,924,0,1,0,3,"TA",6,1,"Detchd","Unf",2,576,0,0,0,"7","WD","Normal",58,1,4,57,54,3
"892",172500,"RL",11184,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",6,5,"Hip","BrkFace",92,"TA","TA","CBlock","TA","No","LwQ",226,"Rec",500,192,918,"Gd",918,765,1683,0,2,1,3,"TA",7,1,"Attchd","RFn",2,440,243,0,0,"7","WD","Normal",31,31,31,0,0,0
"893",154500,"RL",8414,"Reg","Lvl","Inside","Sawyer","Norm","1Fam",6,8,"Hip","None",0,"TA","TA","CBlock","TA","No","GLQ",663,"Unf",0,396,1059,"TA",1068,0,1068,0,1,0,3,"TA",6,0,"Attchd","RFn",1,264,192,0,0,"2","WD","Normal",43,3,43,40,0,40
"894",165000,"RL",13284,"Reg","Lvl","Inside","Sawyer","PosN","1Fam",5,5,"Gable","None",0,"TA","TA","PConc","Gd","Mn","BLQ",1064,"Unf",0,319,1383,"TA",1383,0,1383,1,1,0,3,"TA",6,1,"Attchd","Unf",1,354,505.46,116,0,"6","WD","Normal",54,54,54,0,0,0
"895",118858,"RL",7018,"Reg","Bnk","Inside","SawyerW","Norm","Duplex",5,5,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"TA",1535,0,1535,0,2,0,4,"TA",8,0,"Attchd","Unf",2,400,0,0,0,"6","WD","Alloca",30,30,30,0,0,0
"896",140000,"RL",7056,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,5,"Hip","BrkFace",415,"TA","TA","CBlock","TA","No","BLQ",400,"Unf",0,380,780,"TA",983,813,1796,1,1,1,4,"TA",8,1,"Attchd","RFn",2,483,0,50,0,"10","WD","Normal",45,45,45,0,0,0
"897",106500,"RM",8765,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam",4,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","ALQ",285,"Unf",0,666,951,"Ex",951,0,951,0,1,0,2,"TA",6,0,"Detchd","Unf",1,327,0,28,0,"4","WD","Abnorml",70,56,70,14,0,14
"898",142953,"RL",7018,"Reg","Lvl","Inside","SawyerW","Feedr","Duplex",5,5,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"TA",1120,1120,2240,0,2,0,5,"TA",11,0,"Detchd","Unf",2,528,154,0,0,"6","WD","Alloca",30,30,30,0,0,0
"899",611657,"RL",12919,"IR1","Lvl","Inside","NridgHt","Norm","1Fam",9,5,"Hip","Stone",760,"Ex","TA","PConc","Ex","Gd","GLQ",1572.41,"Unf",0,142,2155.05,"Ex",2219.46,0,2364,1,2,1,2,"Ex",11,2,"Attchd","Fin",3,820,0,67,0,"3","New","Partial",1,1,1,0,0,0
"900",135000,"RL",6993,"Reg","Lvl","Inside","Sawyer","Feedr","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",465,"Unf",0,447,912,"TA",1236,0,1236,0,1,0,3,"TA",6,1,"Attchd","Unf",1,288,0,0,0,"6","WD","Normal",45,12,45,33,0,33
"901",110000,"RL",7340,"IR1","Lvl","Inside","NAmes","Norm","1Fam",4,6,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",322,"Unf",0,536,858,"TA",858,0,858,0,1,0,2,"TA",4,0,"Detchd","Unf",1,684,0,0,0,"6","WD","Normal",36,36,28,0,8,-8
"902",153000,"RL",8712,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Hip","None",0,"TA","Gd","CBlock","TA","Mn","BLQ",860,"Unf",0,132,992,"TA",1306,0,1306,1,1,0,2,"TA",5,0,"Detchd","Unf",1,756,0,0,0,"5","WD","Normal",52,9,41,43,11,32
"903",180000,"RL",7875,"Reg","Lvl","Inside","Gilbert","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,783,783,"Ex",807,702,1509,0,2,1,3,"Gd",8,1,"Attchd","Fin",2,393,0,75,0,"7","WD","Normal",3,3,3,0,0,0
"904",240000,"RL",14859,"IR1","HLS","CulDSac","Gilbert","Norm","1Fam",7,5,"Hip","BrkFace",27,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1670,1670,"Ex",1670,0,1670,0,2,0,3,"Gd",7,1,"Attchd","RFn",3,690,144,60,0,"8","New","Partial",0,0,0,0,0,0
"905",125500,"RL",6173,"IR1","Lvl","Inside","Sawyer","Norm","1Fam",5,6,"Gable","BrkFace",75,"TA","TA","CBlock","TA","No","GLQ",599,"Unf",0,277,876,"TA",902,0,902,0,1,0,3,"TA",6,0,"Attchd","Unf",1,288,0,0,0,"8","WD","Normal",40,40,40,0,0,0
"906",128000,"RL",9920,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Gable","Stone",110,"TA","TA","CBlock","TA","No","Rec",354,"LwQ",290,412,1056,"TA",1063,0,1063,1,1,0,3,"TA",6,0,"Attchd","RFn",1,280,0,0,164,"2","WD","Normal",56,56,56,0,0,0
"907",255000,"RL",13501,"IR1","Lvl","Corner","Somerst","Norm","1Fam",8,5,"Gable","Stone",208,"Gd","TA","PConc","Gd","No","GLQ",63,"Unf",0,1560,1623,"Ex",1636,0,1636,1,2,0,3,"Gd",8,1,"Attchd","RFn",3,865,0,60,0,"6","WD","Normal",1,1,1,0,0,0
"908",250000,"RL",11500,"IR1","Lvl","Inside","Crawfor","Norm","1Fam",7,7,"Gable","None",0,"Gd","TA","CBlock","Gd","No","Rec",223,"Unf",0,794,1017,"Gd",1020,1037,2057,0,1,1,3,"Gd",6,1,"Attchd","Fin",1,180,0,0,0,"6","WD","Normal",70,19,70,51,0,51
"909",131000,"RL",8885,"IR1","Low","Inside","Mitchel","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","Gd","Av","BLQ",301,"ALQ",324,239,864,"TA",902,0,902,1,1,0,2,"TA",5,0,"Attchd","Unf",2,484,164,0,0,"6","WD","Normal",23,23,23,0,0,0
"910",174000,"RL",12589,"IR2","Lvl","Inside","Gilbert","Norm","1Fam",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,742,742,"Ex",742,742,1484,0,2,1,3,"Gd",8,1,"Attchd","Fin",2,390,36,24,0,"6","WD","Normal",4,4,4,0,0,0
"911",154300,"RL",11600,"Reg","Lvl","Corner","NAmes","Feedr","Duplex",5,5,"Gable","BrkFace",361,"TA","TA","CBlock","TA","No","Rec",443,"Unf",0,662,1105,"TA",1105,1169,2274,0,2,0,5,"TA",11,0,"Detchd","Unf",2,480,0,0,0,"1","WD","Normal",50,50,50,0,0,0
"912",143500,"RL",9286,"IR1","Lvl","CulDSac","CollgCr","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","Gd","Av","ALQ",196,"Unf",0,1072,1268,"TA",1268,0,1268,0,1,1,3,"Gd",5,0,"Detchd","Unf",1,252,173,0,0,"10","WD","Normal",32,20,31,12,1,11
"913",88000,"RM",6120,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","Rec",489,"Unf",0,279,768,"TA",1015,0,1015,0,1,0,3,"TA",6,0,"Detchd","Unf",1,450,0,0,112,"7","WD","Abnorml",81,56,81,25,0,25
"914",145000,"RH",6270,"Reg","HLS","Inside","Crawfor","Norm","Duplex",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",284,"Unf",0,717,1001,"TA",1001,1001,2002,0,2,0,4,"TA",8,0,"2Types","Unf",3,871,0,0,0,"8","WD","Normal",58,57,58,1,0,1
"915",173733,"FV",3000,"Reg","Lvl","Inside","Somerst","Norm","TwnhsE",6,5,"Gable","Stone",76,"Gd","TA","PConc","Gd","Av","GLQ",294,"Unf",0,318,612,"Ex",612,612,1224,0,2,1,2,"Gd",4,0,"Detchd","RFn",2,528,0,234,0,"6","New","Partial",0,0,0,0,0,0
"916",75000,"RM",2001,"Reg","Lvl","Inside","MeadowV","Norm","Twnhs",4,5,"Gable","BrkFace",80,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,546,546,"Fa",546,546,1092,0,1,1,3,"TA",6,0,"Attchd","Unf",1,286,0,0,0,"1","WD","Normal",37,37,37,0,0,0
"917",35311,"C (all)",9000,"Reg","Lvl","Inside","IDOTRR","Norm","1Fam",3,3,"Gable","None",0,"TA","TA","CBlock","TA","Av","BLQ",50,"Unf",0,430,480,"TA",520,0,692.18,1,1,0,1,"TA",4,0,"Detchd","Unf",1,308,0,0,0,"10","WD","Abnorml",57,56,48,1,9,-8
"918",135000,"RL",17140,"Reg","Lvl","Inside","Edwards","Norm","1Fam",4,6,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",1059,"Unf",0,75,1134,"Ex",1229,0,1229,0,1,0,3,"TA",6,0,"Attchd","RFn",1,284,0,0,0,"4","WD","Normal",53,53,53,0,0,0
"919",238000,"RL",13125,"IR1","Lvl","Corner","SawyerW","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Ex","Mn","BLQ",48,"GLQ",634,422,1104,"Ex",912,1215,2127,1,2,1,4,"Gd",8,1,"Attchd","RFn",3,833,72,192,224,"11","WD","Normal",16,16,16,0,0,0
"920",176500,"RL",11029,"IR1","Lvl","Corner","NAmes","Norm","1Fam",6,8,"Hip","None",0,"Ex","TA","CBlock","Gd","No","ALQ",528,"BLQ",411,245,1184,"Ex",1414,0,1414,1,1,0,3,"TA",6,1,"Attchd","Unf",2,601,0,51,0,"5","WD","Normal",50,6,18,44,32,12
"921",201000,"RL",8462,"IR1","Lvl","Inside","SawyerW","Norm","1Fam",6,5,"Gable","BrkFace",105,"Gd","Gd","PConc","Gd","No","GLQ",814,"Unf",0,114,928,"Ex",936,785,1721,0,2,1,3,"Gd",7,0,"Attchd","RFn",2,471,300,87,0,"7","WD","Normal",13,13,13,0,0,0
"922",145900,"RL",8777,"Reg","Lvl","Inside","Edwards","Feedr","Duplex",5,7,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",1084,"Unf",0,188,1272,"Gd",1272,928,2200,2,2,1,4,"TA",9,0,"Attchd","Unf",0,0,0,70,0,"9","WD","Normal",108,5,29.4938361131256,103,78.5061638868744,24.4938361131256
"923",169990,"RL",10237,"Reg","Lvl","Inside","Gilbert","RRAn","1Fam",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","GLQ",28,"Unf",0,1288,1316,"Ex",1316,0,1316,0,2,0,3,"Gd",6,1,"Attchd","Fin",2,397,100,0,0,"10","New","Partial",1,0,1,1,0,1
"924",193000,"RL",8012,"Reg","Lvl","Inside","SawyerW","Norm","TwnhsE",6,5,"Gable","None",0,"Gd","TA","PConc","Gd","No","LwQ",165,"GLQ",830.380000000001,598,1604,"Ex",1617,0,1617,1,2,0,2,"Gd",5,1,"Attchd","RFn",2,533,0,69,0,"7","WD","Normal",15,14,15,1,0,1
"925",207500,"RL",10240,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",6,6,"Gable","BrkFace",157,"TA","Gd","CBlock","Gd","No","BLQ",625,"LwQ",830.380000000001,0,1686,"TA",1686,0,1686,1,2,0,3,"TA",7,1,"Attchd","Unf",2,612,384,131,0,"5","WD","Normal",26,26,26,0,0,0
"926",175000,"RL",15611,"IR1","Lvl","Corner","NWAmes","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","PConc","Gd","Av","ALQ",767,"LwQ",93,266,1126,"TA",1126,0,1126,0,2,0,3,"Ex",6,0,"Attchd","RFn",2,540,180,0,0,"3","WD","Abnorml",31,31,31,0,0,0
"927",285000,"RL",11999,"Reg","Lvl","Inside","NridgHt","Norm","1Fam",8,5,"Hip","BrkFace",340,"Gd","TA","PConc","Gd","No","Unf",0,"Unf",0,1181,1181,"Ex",1234,1140,2374,0,2,1,4,"Ex",10,1,"BuiltIn","Fin",3,656,104,100,0,"5","WD","Normal",4,3,4,1,0,1
"928",176000,"RL",9900,"Reg","Lvl","Inside","NWAmes","Feedr","1Fam",7,5,"Gable","BrkFace",342,"TA","TA","CBlock","TA","No","BLQ",552,"Unf",0,280,832,"Gd",1098,880,1978,0,2,1,4,"TA",9,1,"Attchd","RFn",2,486,0,43,0,"4","WD","Normal",40,40,40,0,0,0
"929",236500,"RL",11838,"Reg","Lvl","Inside","CollgCr","Norm","1Fam",8,5,"Hip","None",0,"Gd","TA","PConc","Gd","Av","Unf",0,"Unf",0,1753,1753,"Ex",1788,0,1788,0,2,0,3,"Ex",7,1,"Attchd","RFn",2,522,202,151,0,"6","WD","Normal",8,8,8,0,0,0
"930",222000,"RL",13006,"IR1","Lvl","Corner","Gilbert","Norm","1Fam",7,5,"Gable","BrkFace",285,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,964,964,"Gd",993,1243,2236,0,2,1,4,"Gd",8,1,"BuiltIn","Fin",2,642,0,0,0,"11","WD","Normal",9,9,9,0,0,0
"931",201000,"RL",8925,"IR1","HLS","Inside","Timber","Norm","1Fam",8,5,"Gable","None",0,"Gd","TA","PConc","Gd","Av","GLQ",16,"Unf",0,1450,1466,"Ex",1466,0,1466,0,2,0,3,"Gd",7,0,"Attchd","Fin",3,610,100,18,0,"7","WD","Normal",2,2,2,0,0,0
"932",117500,"RL",9100,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",338,"Rec",466,121,925,"Ex",925,0,925,0,1,0,2,"TA",5,0,"Detchd","Unf",1,429,0,0,0,"7","WD","Normal",44,44,44,0,0,0
"933",320000,"RL",11670,"IR1","Lvl","Corner","Somerst","RRNn","1Fam",9,5,"Hip","Stone",302,"Ex","TA","PConc","Ex","No","Unf",0,"Unf",0,1797.05,1905,"Ex",1905,0,1905,0,2,0,3,"Ex",8,1,"Attchd","Fin",3,788,0,191,0,"3","WD","Normal",1,1,1,0,0,0
"934",190000,"RL",8487,"Reg","Lvl","FR2","CollgCr","Norm","1Fam",7,5,"Gable","BrkFace",210,"Gd","TA","PConc","Gd","Av","GLQ",20,"Unf",0,1480,1500,"Ex",1500,0,1500,0,2,0,3,"Gd",6,0,"Attchd","RFn",2,570,192,36,0,"8","WD","Normal",5,5,5,0,0,0
"935",242000,"RL",27650,"IR2","HLS","Inside","NAmes","PosA","1Fam",7,7,"Flat","None",0,"TA","TA","CBlock","Gd","Gd","GLQ",425,"Unf",0,160,585,"Ex",2069,0,2069,1,2,0,4,"Gd",9,1,"Attchd","RFn",2,505,0,0,0,"11","WD","Normal",48,1,48,47,0,47
"936",79900,"RL",5825,"IR1","Lvl","Inside","BrkSide","Norm","1Fam",4,5,"Gable","BrkFace",108,"TA","Gd","PConc","Fa","Mn","Unf",0,"Unf",0,600,600,"Gd",747,0,747,0,1,0,1,"TA",5,0,"Detchd","Unf",2,528,0,0,32,"6","WD","Normal",80,53,53,27,27,0
"937",184900,"RL",10083,"Reg","Lvl","Inside","SawyerW","Norm","1Fam",7,5,"Gable","None",103.685261707989,"Gd","TA","PConc","Gd","No","GLQ",833,"Unf",0,343,1176,"Ex",1200,0,1200,1,2,0,2,"Gd",5,0,"Attchd","RFn",2,555,0,41,0,"8","WD","Normal",6,6,6,0,0,0
"938",253000,"RL",9675,"Reg","Lvl","Inside","Somerst","Norm","1Fam",7,5,"Gable","None",0,"Gd","TA","PConc","Gd","Mn","GLQ",341,"Unf",0,772,1113,"Ex",1113,858,1971,0,2,1,3,"Gd",8,1,"Attchd","RFn",2,689,0,48,0,"2","WD","Normal",4,4,4,0,0,0
