"","Id_test","Id","MSZoning","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","OverallQual","OverallCond","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","MoSold","SaleType","SaleCondition","Years_S_B","Years_S_R","Years_S_G","Years_B_R","Years_B_G","Years_R_G"
"917",2377,2377,"RL",17778,"IR1","Lvl","Inside","Veenker","Norm","1Fam",8,5,"Hip","None",0,"Gd","TA","CBlock","Gd","Gd","ALQ",1572.41,"Rec",829,0,2155.05,"Gd",2219.46,0,2497,1,2,0,2,"Gd",7,2,"Attchd","RFn",2,676,266,0,0,"3","WD","Normal",26,26,26,0,0,0
"918",2378,2378,"RL",11700,"Reg","Lvl","Inside","NWAmes","RRAn","1Fam",6,6,"Gable","BrkFace",41,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,912,912,"Ex",1152,0,1152,1,1,1,3,"TA",7,0,"Attchd","RFn",2,412,0,126,0,"9","CWD","Normal",39,39,39,0,0,0
"919",2379,2379,"RL",8000,"Reg","Lvl","Inside","NWAmes","PosA","1Fam",6,6,"Gable","BrkFace",525,"TA","TA","CBlock","TA","No","Rec",915,"Unf",0,93,1008,"TA",1403,1008,2411,1,2,1,4,"TA",8,1,"Attchd","RFn",2,570,0,192,0,"6","WD","Normal",37,37,37,0,0,0
"920",2380,2380,"RL",8723,"IR1","Lvl","Inside","NWAmes","PosN","1Fam",6,6,"Gable","None",0,"TA","TA","PConc","Gd","Av","BLQ",973,"Unf",0,0,973,"Ex",1082,0,1082,1,1,0,3,"TA",6,0,"Attchd","Unf",2,480,160,0,0,"1","WD","Normal",38,38,38,0,0,0
"921",2381,2381,"RL",11700,"Reg","Lvl","Corner","NWAmes","Norm","1Fam",6,5,"Gable","BrkFace",196,"TA","TA","PConc","Gd","No","ALQ",910,"Unf",0,385,1295,"Fa",1295,0,1295,1,1,1,3,"TA",6,0,"Attchd","Fin",2,528,0,194,0,"4","WD","Normal",39,39,39,0,0,0
"922",2382,2382,"RL",11358,"IR1","Lvl","Corner","NWAmes","Norm","1Fam",7,7,"Hip","None",0,"TA","TA","CBlock","TA","No","BLQ",346,"Unf",0,778,1124,"TA",1610,0,1610,0,2,0,3,"Gd",8,1,"Attchd","RFn",2,515,202,0,0,"5","WD","Normal",35,20,35,15,0,15
"923",2383,2383,"RL",9547,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",7,6,"Gable","BrkFace",112,"TA","TA","PConc","Gd","No","Unf",0,"Unf",0,1594,1594,"Ex",1594,0,1594,0,2,0,2,"Gd",6,1,"Attchd","RFn",2,472,190,80,0,"7","WD","Normal",14,14,14,0,0,0
"924",2384,2384,"RL",10530,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",7,6,"Gable","BrkFace",194,"Gd","TA","PConc","Gd","No","GLQ",819,"Unf",0,329,1148,"Ex",1091,984,2075,1,2,1,3,"Gd",8,1,"Attchd","Unf",2,473,235,86,0,"8","WD","Normal",14,14,14,0,0,0
"925",2385,2385,"RL",10738,"IR1","Lvl","Corner","NWAmes","Norm","1Fam",6,7,"Hip","None",0,"TA","TA","CBlock","TA","No","ALQ",792,"Unf",0,301,1093,"Gd",1093,0,1093,1,2,0,3,"TA",6,1,"Attchd","RFn",2,484,224,0,0,"11","WD","Normal",41,41,41,0,0,0
"926",2386,2386,"RL",10800,"Reg","Lvl","Inside","NWAmes","Norm","1Fam",6,5,"Gable","BrkFace",203,"TA","TA","CBlock","TA","No","BLQ",617,"Rec",264,171,1052,"TA",1052,0,1052,1,1,0,3,"TA",6,0,"Attchd","Fin",1,311,0,133,0,"2","COD","Normal",44,44,44,0,0,0
"927",2387,2387,"RL",8050,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",474,"BLQ",38,437,949,"TA",1107,0,1107,1,1,0,3,"Gd",5,0,"Attchd","RFn",1,308,88,64,0,"3","WD","Normal",40,14,40,26,0,26
"928",2388,2388,"RL",10899,"IR1","Lvl","Inside","NAmes","Norm","Duplex",4,5,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"TA",1224,0,1224,0,2,0,2,"TA",8,0,"CarPort","Unf",3,530,0,0,0,"4","WD","Normal",43,43,43,0,0,0
"929",2389,2389,"RL",7450,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",438,"LwQ",206,250,894,"Gd",1074,0,1074,0,1,0,2,"Gd",6,1,"Detchd","Unf",2,396,0,72,0,"1","WD","Normal",51,51,41,0,10,-10
"930",2390,2390,"RL",14357,"IR1","Lvl","CulDSac","NAmes","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","ALQ",311,"LwQ",167,386,864,"TA",1187,0,1187,1,1,0,2,"TA",6,1,"Attchd","RFn",2,440,128,0,0,"8","CWD","Normal",46,46,46,0,0,0
"931",2391,2391,"RL",8243,"IR1","Lvl","CulDSac","NAmes","Norm","1Fam",5,7,"Gable","BrkFace",56,"TA","Gd","CBlock","TA","No","ALQ",700,"Unf",0,264,964,"Ex",964,0,964,0,1,0,3,"TA",5,1,"Detchd","Fin",2,784,170,0,0,"2","WD","Normal",46,46,22,0,24,-24
"932",2392,2392,"RL",8680,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Hip","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,894,894,"TA",894,0,894,0,1,0,3,"TA",5,0,"Detchd","Unf",1,312,0,0,0,"1","WD","Normal",47,47,42,0,5,-5
"933",2393,2393,"RL",8800,"Reg","Lvl","Inside","NAmes","Norm","1Fam",7,6,"Hip","BrkFace",202,"TA","TA","CBlock","TA","No","BLQ",654,"Unf",0,520,1174,"Ex",1200,0,1200,0,2,0,3,"TA",6,1,"Attchd","RFn",2,440,0,0,0,"10","CWD","Normal",41,41,41,0,0,0
"934",2394,2394,"RL",9200,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,5,"Gable","BrkFace",98,"TA","TA","CBlock","TA","Gd","GLQ",494,"Unf",0,548,1042,"TA",1042,0,1042,0,2,0,3,"TA",5,0,"Attchd","RFn",2,440,192,0,0,"5","WD","Normal",42,42,42,0,0,0
"935",2395,2395,"RL",8800,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,7,"Gable","BrkFace",306,"TA","Gd","CBlock","TA","No","ALQ",414,"Unf",0,431,845,"Ex",845,1309,2154,0,2,1,5,"TA",8,1,"Attchd","RFn",2,539,0,0,0,"7","WD","Normal",43,10,43,33,0,33
"936",2396,2396,"RL",11382,"IR1","Lvl","Inside","NAmes","Norm","1Fam",6,5,"Gable","BrkFace",212,"TA","TA","CBlock","TA","No","ALQ",54,"Rec",543,533,1130,"TA",1374,0,1374,0,1,0,3,"TA",7,1,"Attchd","RFn",1,286,0,28,84,"8","WD","Normal",43,43,43,0,0,0
"937",2397,2397,"RL",22002,"Reg","Lvl","Corner","NAmes","Norm","1Fam",6,7,"Gable","BrkFace",136,"TA","Gd","CBlock","TA","Mn","ALQ",1386,"Unf",0,206,1592,"Gd",1652,0,1652,1,1,1,3,"Gd",6,1,"Attchd","RFn",2,510,0,0,0,"7","WD","Normal",48,16,48,32,0,32
"938",2398,2398,"RL",12172,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","PConc","TA","No","LwQ",130,"Rec",259,433,822,"TA",908,0,908,0,1,0,2,"TA",4,0,"Attchd","Unf",2,512,284,24,0,"10","WD","Normal",67,11,32,56,35,21
"939",2399,2399,"RL",5000,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",3,3,"Gable","None",0,"Fa","Fa","CBlock","Fa","No","LwQ",299,"Unf",0,367,666,"Fa",666,0,692.18,0,1,0,2,"Gd",4,0,"Attchd","Unf",0,0,0,52,0,"4","WD","Normal",61,57,28.4938361131256,4,32.5061638868744,-28.5061638868744
"940",2400,2400,"RL",3500,"Reg","Lvl","Inside","BrkSide","Feedr","1Fam",3,5,"Gable","None",0,"TA","TA","CBlock","TA","No","LwQ",144,"Unf",0,226,370,"TA",520,228,692.18,1,1,0,2,"Fa",4,0,"Attchd","Unf",0,0,0,21,0,"7","WD","Normal",62,57,28.4938361131256,5,33.5061638868744,-28.5061638868744
"941",2401,2401,"RL",5175,"Reg","Lvl","Inside","BrkSide","RRAn","1Fam",5,8,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",150,"ALQ",404,254,808,"Ex",808,0,808,0,1,0,2,"TA",5,0,"Detchd","Unf",1,308,143,0,0,"7","COD","Normal",49,7,44,42,5,37
"942",2402,2402,"RL",9600,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Hip","BrkFace",176,"TA","Gd","CBlock","TA","No","BLQ",368,"Unf",0,710,1078,"Ex",1150,0,1150,1,1,0,2,"TA",6,0,"Attchd","Fin",1,288,0,0,0,"10","WD","Normal",52,52,52,0,0,0
"943",2403,2403,"RL",8668,"Reg","Lvl","Corner","NAmes","Norm","Duplex",5,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,1560,1560,"TA",1560,0,1560,0,2,0,4,"TA",8,0,"Detchd","Unf",3,792,0,0,0,"5","WD","Normal",39,39,39,0,0,0
"944",2404,2404,"RL",10050,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","BrkFace",87,"TA","TA","CBlock","TA","Av","GLQ",602,"Unf",0,191,793,"Ex",1280,0,1280,0,2,0,3,"TA",6,1,"Basment","Fin",2,432,140,40,0,"6","WD","Normal",41,41,41,0,0,0
"945",2405,2405,"RL",9600,"IR1","Lvl","Inside","NAmes","Norm","1Fam",6,5,"Hip","BrkFace",291,"TA","TA","CBlock","TA","Av","ALQ",600,"Unf",0,618,1218,"TA",1254,0,1254,1,1,0,3,"TA",6,1,"Attchd","RFn",2,525,0,0,0,"5","WD","Normal",46,46,46,0,0,0
"946",2406,2406,"RL",8760,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,7,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",873,"Unf",0,63,936,"TA",936,0,936,1,1,0,2,"Gd",4,0,"Attchd","RFn",1,315,0,0,0,"9","WD","Normal",50,8,50,42,0,42
"947",2407,2407,"RL",6860,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","BrkCmn",54,"TA","TA","CBlock","TA","No","GLQ",908,"Unf",0,100,1008,"Ex",1008,0,1008,1,1,0,3,"Fa",6,0,"Detchd","Unf",1,308,0,0,0,"12","WD","Normal",51,51,43,0,8,-8
"948",2408,2408,"RL",8250,"Reg","Lvl","Corner","NAmes","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","CBlock","TA","No","ALQ",288,"Unf",0,765,1053,"Gd",1053,0,1053,1,1,0,3,"Gd",6,0,"2Types","RFn",2,692,240,0,0,"7","WD","Normal",44,44,13,0,31,-31
"949",2409,2409,"RL",9100,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Hip","BrkCmn",69,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,1144,1144,"TA",1144,0,1144,0,1,0,3,"TA",6,1,"Attchd","RFn",1,336,0,0,0,"6","WD","Normal",47,47,47,0,0,0
"950",2410,2410,"RL",9736,"Reg","Lvl","Inside","NAmes","Feedr","1Fam",6,6,"Gable","BrkFace",289,"TA","TA","CBlock","TA","No","BLQ",668,"Rec",138,525,1331,"Gd",1721,0,1721,0,1,0,4,"TA",8,2,"Attchd","Unf",2,464,0,0,0,"4","WD","Normal",50,38,50,12,0,12
"951",2411,2411,"RL",9770,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",512,"Unf",0,410,922,"TA",922,0,922,1,1,0,2,"TA",5,0,"Attchd","Unf",1,308,0,34,0,"4","WD","Normal",50,50,50,0,0,0
"952",2412,2412,"RL",12198,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","Av","Rec",780,"Unf",0,424,1204,"TA",1411,0,1411,0,1,0,3,"TA",7,1,"Attchd","RFn",1,310,278,82,0,"6","COD","Normal",52,32,52,20,0,20
"953",2413,2413,"RL",10050,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",288,"Unf",0,928,1216,"TA",1216,0,1216,1,1,0,3,"TA",5,0,"Attchd","RFn",1,336,0,0,0,"8","WD","Normal",52,52,52,0,0,0
"954",2414,2414,"RL",11556,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,9,"Gable","None",0,"TA","Ex","CBlock","TA","No","BLQ",408,"Unf",0,456,864,"Gd",1154,0,1154,0,1,1,3,"Ex",6,0,"Detchd","Unf",1,336,63,0,0,"7","WD","Normal",54,1,45,53,9,44
"955",2415,2415,"RL",8078,"Reg","Lvl","Inside","NAmes","Norm","Duplex",5,5,"Hip","Stone",260,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,1560,1560,"TA",1560,0,1560,0,2,0,4,"TA",8,0,"Detchd","Unf",2,484,0,0,0,"12","WD","Normal",49,49,49,0,0,0
"956",2416,2416,"RL",10950,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,6,"Hip","None",0,"TA","TA","CBlock","TA","No","ALQ",441,"Unf",0,507,948,"TA",948,0,948,0,1,0,2,"TA",5,0,"Detchd","Unf",2,410,0,48,0,"4","WD","Normal",55,55,55,0,0,0
"957",2417,2417,"RL",7942,"Reg","Lvl","Inside","NAmes","Norm","1Fam",6,7,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",85,"ALQ",830.380000000001,0,1040,"TA",1040,0,1040,0,1,0,3,"TA",6,0,"Attchd","Fin",1,293,0,0,0,"6","WD","Normal",54,54,54,0,0,0
"958",2418,2418,"RL",8540,"Reg","Lvl","Corner","NAmes","Norm","1Fam",5,8,"Gable","None",0,"TA","Gd","CBlock","TA","No","Rec",114,"ALQ",691,120,925,"TA",925,0,925,1,1,0,3,"Gd",5,0,"Detchd","Unf",1,252,152,0,0,"6","WD","Normal",51,4,51,47,0,47
"959",2419,2419,"RL",7150,"Reg","Lvl","Inside","NAmes","Norm","1Fam",4,4,"Gable","None",0,"TA","TA","PConc","TA","No","Rec",150,"Unf",0,1040,1190,"Gd",1040,500,1540,1,1,0,4,"Fa",7,0,"Detchd","Unf",1,352,0,0,0,"8","WD","Normal",52,52,5,0,47,-47
"960",2420,2420,"RL",8400,"Reg","Lvl","Corner","NAmes","Norm","1Fam",5,5,"Gable","None",0,"TA","Gd","CBlock","TA","No","BLQ",793,"Unf",0,130,923,"TA",925,0,925,1,1,0,3,"TA",5,2,"Attchd","Unf",1,390,81,0,0,"3","WD","Normal",52,52,52,0,0,0
"961",2421,2421,"RL",9532,"Reg","Lvl","Inside","NAmes","Norm","1Fam",4,6,"Gable","None",0,"TA","TA","CBlock","TA","No","BLQ",595,"Rec",354,156,1105,"Gd",1647,0,1647,1,1,0,3,"TA",6,1,"Attchd","Fin",1,280,225,0,0,"2","WD","Normal",54,54,54,0,0,0
"962",2422,2422,"RL",15783,"Reg","Lvl","Inside","OldTown","Artery","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","TA","No","Rec",292,"Unf",0,632,924,"TA",924,0,924,0,1,0,2,"TA",6,0,"Detchd","Unf",1,420,0,285.82,0,"6","WD","Normal",55,55,55,0,0,0
"963",2423,2423,"RL",14190,"Reg","Lvl","Inside","OldTown","Artery","1Fam",4,7,"Gable","None",0,"Gd","Gd","CBlock","Fa","No","Unf",0,"Unf",0,925,925,"Gd",1000,544,1544,0,2,0,3,"TA",7,0,"Attchd","Unf",0,0,231,0,0,"4","WD","Normal",107.82,1,28.4938361131256,106.82,79.3261638868744,27.4938361131256
"964",2424,2424,"RL",12099,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","TA","No","LwQ",198,"Unf",0,1018,1216,"Ex",1216,0,1728,1,1,0,3,"TA",7,1,"Attchd","Unf",1,371,200,0,0,"6","WD","Normal",54,3,54,51,0,51
"965",2425,2425,"RL",21281,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,4,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,666,666,"Gd",1308,1418.92,3086,0,3,1,4,"Gd",9,0,"BuiltIn","Unf",3,1002.79,0,208,261.05,"11","WD","Family",72,0,0,72,72,0
"966",2426,2426,"RL",10284,"Reg","Lvl","Corner","OldTown","Norm","1Fam",4,7,"Gable","None",0,"TA","TA","CBlock","TA","Mn","ALQ",1030,"LwQ",66,55,1151,"Ex",845,436,1281,1,2,0,1,"TA",6,0,"Detchd","Unf",2,580,0,0,0,"8","WD","Abnorml",82,14,29,68,53,15
"967",2427,2427,"RL",10800,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,9,"Gable","None",0,"TA","Gd","CBlock","Gd","Av","Unf",0,"Unf",0,736,736,"Ex",751,783,1534,0,1,1,3,"Gd",6,0,"Attchd","Unf",0,0,0,112,0,"7","WD","Normal",107.82,8,28.4938361131256,99.8199999999999,79.3261638868744,20.4938361131256
"968",2428,2428,"RL",10090,"IR1","Lvl","Inside","NAmes","Norm","1Fam",7,5,"Gable","BrkFace",364,"TA","TA","CBlock","TA","Av","Rec",242,"ALQ",483,0,725,"TA",1035,616,1651,0,2,0,4,"TA",6,2,"BuiltIn","Unf",1,276,460,46,0,"10","WD","Normal",44,8,44,36,0,36
"969",2429,2429,"RL",8700,"IR1","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Gable","BrkFace",53,"TA","TA","CBlock","TA","No","ALQ",192,"Unf",0,728,920,"Gd",888,0,888,0,1,0,3,"TA",5,0,"Attchd","Unf",1,240,0,0,0,"2","COD","Abnorml",46,46,46,0,0,0
"970",2430,2430,"RL",8300,"IR1","Lvl","Inside","NAmes","Norm","1Fam",6,6,"Gable","BrkFace",86,"TA","TA","CBlock","TA","Mn","Rec",952,"Unf",0,0,952,"Gd",952,0,952,1,1,0,3,"TA",5,0,"Attchd","Unf",1,288,0,0,0,"8","WD","Normal",39,39,39,0,0,0
"971",2431,2431,"RL",7200,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,3,"Gable","None",0,"TA","TA","CBlock","TA","No","LwQ",432,"Unf",0,432,864,"Fa",1238,0,1238,0,1,1,3,"TA",6,1,"Attchd","Unf",1,357,0,171,0,"11","WD","Normal",57,57,57,0,0,0
"972",2432,2432,"RL",7500,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,7,"Hip","None",0,"TA","TA","CBlock","TA","No","GLQ",574,"Unf",0,466,1040,"Ex",1040,0,1040,1,1,0,3,"Gd",6,0,"Attchd","RFn",1,286,0,0,0,"7","WD","Normal",48,4,48,44,0,44
"973",2433,2433,"RL",7315,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,6,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",625,"Unf",0,545,1170,"TA",1170,0,1170,0,1,0,3,"TA",6,1,"Attchd","RFn",1,338,0,0,0,"3","WD","Normal",49,49,49,0,0,0
"974",2434,2434,"RL",7903,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","Rec",739,"Unf",0,503,1242,"Gd",1242,0,1242,1,1,1,3,"TA",6,0,"Attchd","RFn",1,324,0,0,0,"5","WD","Family",47,47,47,0,0,0
"975",2435,2435,"RL",8000,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","BLQ",1098,"Rec",154,125,1377,"TA",1377,0,1377,1,1,0,3,"TA",6,2,"Attchd","Unf",1,351,0,0,0,"11","WD","Normal",47,47,42,0,5,-5
"976",2436,2436,"RL",7000,"Reg","Lvl","Corner","NAmes","Feedr","1Fam",5,6,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"Gd",925,0,925,0,1,0,3,"TA",7,0,"Attchd","Fin",1,300,0,0,0,"7","WD","Normal",46,46,46,0,0,0
"977",2437,2437,"RL",6600,"Reg","Lvl","Inside","NAmes","PosN","1Fam",5,5,"Hip","None",0,"TA","TA","CBlock","TA","No","ALQ",110,"BLQ",442,312,864,"Gd",864,0,864,0,1,0,2,"TA",5,0,"Detchd","Unf",1,294,58,0,0,"12","WD","Normal",45,45,45,0,0,0
"978",2438,2438,"RL",6760,"Reg","Lvl","Inside","NAmes","Norm","1Fam",5,5,"Gable","None",0,"TA","TA","CBlock","TA","Av","ALQ",734,"Unf",0,162,896,"TA",936,0,936,1,1,0,3,"TA",6,1,"Attchd","RFn",1,288,24,90,160,"10","WD","Normal",45,45,45,0,0,0
"979",2439,2439,"RM",6978,"Reg","Bnk","Inside","OldTown","Artery","1Fam",5,7,"Gable","None",0,"Gd","Gd","BrkTil","TA","No","Unf",0,"Unf",0,850,850,"TA",960,0,960,0,1,0,2,"TA",5,0,"Detchd","RFn",2,576,0,0,116,"4","WD","Normal",81,27,26,54,55,-1
"980",2440,2440,"RM",6000,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","Rec",276,"Unf",0,569,845,"TA",866,430,1296,0,1,0,3,"TA",6,0,"Detchd","Unf",2,576,0,0,175,"7","WD","Normal",80,57,27,23,53,-30
"981",2441,2441,"RM",4480,"Reg","Lvl","Corner","OldTown","Artery","1Fam",5,5,"Gable","None",0,"TA","TA","PConc","Fa","No","LwQ",782,"Unf",0,240,1022,"TA",1022,0,1022,1,1,0,2,"Fa",4,1,"Detchd","Unf",1,184,0,122,20,"2","WD","Normal",85,57,85,28,0,28
"982",2442,2442,"RM",3153,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,6,"Gable","None",0,"TA","TA","BrkTil","TA","No","Unf",0,"Unf",0,967,967,"Gd",967,0,967,0,1,0,2,"TA",5,1,"Detchd","Unf",1,180,0,0,26,"7","WD","Normal",87,17,87,70,0,70
"983",2443,2443,"RM",7200,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,8,"Gable","Stone",279,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,808,808,"Ex",1072,0,1072,0,1,0,2,"TA",5,2,"Detchd","Unf",2,379,0,0,0,"5","WD","Normal",67,57,67,10,0,10
"984",2444,2444,"RM",9000,"Reg","Lvl","Corner","OldTown","Norm","1Fam",5,8,"Gable","None",0,"TA","TA","BrkTil","TA","No","BLQ",130,"Unf",0,550,680,"Ex",680,494,1174,0,1,0,2,"Gd",6,1,"Detchd","Unf",2,576,116,26,40,"6","WD","Normal",107,1,7,106,100,6
"985",2445,2445,"RM",5925,"Reg","Lvl","Inside","OldTown","Norm","1Fam",4,6,"Gable","None",0,"TA","TA","BrkTil","Fa","No","LwQ",122,"Rec",448,0,570,"Gd",761,380,1141,0,1,0,3,"TA",6,0,"Detchd","Unf",1,252,0,0,96,"5","ConLw","Normal",107,57,77,50,30,20
"986",2446,2446,"RM",9639,"Reg","Lvl","Inside","OldTown","Artery","1Fam",4,8,"Gable","None",0,"TA","TA","PConc","TA","No","Unf",0,"Unf",0,1075,1075,"Ex",1156,642,1798,0,2,1,4,"TA",7,0,"Detchd","Unf",2,342,0,0,160,"5","WD","Normal",107,57,72,50,35,15
"987",2447,2447,"RM",10337,"IR1","Lvl","Inside","OldTown","Norm","1Fam",8,9,"Hip","None",0,"Gd","Gd","BrkTil","TA","No","Unf",0,"Unf",0,725,725,"Ex",909,863,1772,0,2,1,3,"Gd",7,0,"Detchd","Unf",2,816,0,0,0,"5","WD","Normal",97,8,15,89,82,7
"988",2448,2448,"RM",9863,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,6,"Gambrel","None",0,"TA","TA","BrkTil","TA","No","LwQ",196,"Rec",210,322,728,"TA",914,728,1642,0,1,1,4,"TA",9,1,"Detchd","Unf",1,374,0,0,0,"3","WD","Abnorml",80,57,80,23,0,23
"989",2449,2449,"RM",4571,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,7,"Gable","None",0,"TA","TA","BrkTil","TA","No","BLQ",168,"Unf",0,448,616,"Ex",616,616,1232,0,1,0,3,"TA",6,0,"Detchd","Unf",2,480,280,0,143,"6","WD","Normal",97,57,87,40,10,30
"990",2450,2450,"RM",8398,"Reg","Lvl","Inside","OldTown","Norm","1Fam",6,8,"Gable","None",0,"TA","TA","CBlock","Gd","No","BLQ",259,"Unf",0,667,926,"TA",991,659,1650,0,2,0,3,"TA",6,0,"Detchd","Unf",2,468,128,103,0,"11","WD","Normal",97,17,28,80,69,11
"991",2451,2451,"RM",3600,"Reg","Lvl","Inside","OldTown","Norm","1Fam",5,7,"Gambrel","None",0,"TA","Gd","BrkTil","TA","No","Rec",316,"Unf",0,371,687,"Gd",687,671,1358,0,1,1,3,"Gd",6,1,"Detchd","Unf",1,336,0,32,0,"7","WD","Partial",77,2,3,75,74,1
"992",2452,2452,"RM",13500,"Reg","Lvl","Corner","OldTown","Norm","1Fam",7,8,"Gable","None",0,"TA","Gd","PConc","TA","No","Unf",0,"Unf",0,819,819,"TA",1312,1142,2454,0,2,0,3,"TA",8,1,"Attchd","Unf",2,576,0,148,150,"2","WD","Normal",107.82,20,57,87.8199999999999,50.8199999999999,37
"993",2453,2453,"RM",8626,"Reg","Lvl","Inside","OldTown","Norm","1Fam",4,6,"Gable","None",1,"TA","TA","CBlock","TA","No","Unf",0,"Unf",0,0,0,"Gd",968,0,968,0,1,0,2,"TA",5,0,"Attchd","Unf",1,331,0,0,0,"5","WD","Normal",51,51,51,0,0,0
"994",2454,2454,"RM",11800,"Reg","Lvl","Inside","OldTown","Norm","1Fam",4,7,"Gable","None",0,"TA","TA","Slab","TA","No","Unf",0,"Unf",0,0,0,"Ex",1382,0,1382,0,2,0,1,"TA",6,1,"Attchd","RFn",1,384,0,40,0,"5","WD","Normal",58,5,50,53,8,45
"995",2455,2455,"RL",6854,"Reg","Bnk","Inside","BrkSide","Norm","1Fam",5,7,"Gable","None",0,"TA","Gd","PConc","TA","No","LwQ",317,"Rec",227,212,756,"TA",916,144,1060,1,1,0,1,"TA",6,1,"Detchd","Unf",1,308,0,65,0,"8","WD","Normal",82,13,38,69,44,25
"996",2456,2456,"RM",8674,"Reg","HLS","Inside","BrkSide","RRNn","1Fam",5,6,"Gable","None",0,"TA","TA","CBlock","Fa","No","Rec",910,"Unf",0,0,910,"TA",910,525,1435,1,1,0,3,"TA",6,0,"Detchd","Unf",1,308,0,33,0,"3","WD","Normal",57,57,57,0,0,0
"997",2457,2457,"RM",6125,"Reg","Lvl","Inside","BrkSide","Norm","1Fam",5,7,"Gable","None",0,"TA","Gd","CBlock","TA","No","Rec",306,"Unf",0,422,728,"Ex",728,546,1274,0,2,0,3,"TA",6,0,"Detchd","Unf",1,224,0,0,192,"3","CWD","Normal",68,9,68,59,0,59
